,,,,,,,,,,,,,,,,,,,,,,,,,
Market Snapshot,,,,,,,,,,,,,,,,,,,,,,,,,
Date: 19-04-2025 to 19-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,,,,,,,,,,,,,,,,,,
20-04-2025,24,23:00 - 23:15,14146.10,7155.90,6337.64,6337.64,7599.30,,,,,,,,,,,,,,,,,,
20-04-2025,24,23:15 - 23:30,14292.00,7210.90,6462.94,6462.94,7599.43,,,,,,,,,,,,,,,,,,
20-04-2025,24,23:30 - 23:45,14021.70,7100.00,6496.53,6496.53,7599.70,,,,,,,,,,,,,,,,,,
20-04-2025,24,23:45 - 24:00,13984.10,7157.40,6470.07,6470.07,7599.55,,,,,,,,,,,,,,,,,,
21-04-2025,1,00:00 - 00:15,16842.70,5227.70,5227.70,5227.70,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,1,00:15 - 00:30,16732.00,5271.50,5271.50,5271.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,1,00:30 - 00:45,16373.10,5298.20,5298.20,5298.20,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,1,00:45 - 01:00,16169.00,5491.80,5491.80,5491.80,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,2,01:00 - 01:15,15309.10,5723.40,5723.40,5723.40,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,2,01:15 - 01:30,15136.00,6010.50,6010.50,6010.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,2,01:30 - 01:45,14834.80,6077.60,6077.60,6077.60,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,2,01:45 - 02:00,14667.60,6124.90,6033.97,6033.97,9909.77,,,,,,,,,,,,,,,,,,
21-04-2025,3,02:00 - 02:15,14381.50,6919.00,6421.00,6421.00,8000.35,,,,,,,,,,,,,,,,,,
21-04-2025,3,02:15 - 02:30,14045.30,6803.50,6286.80,6286.80,6500.65,,,,,,,,,,,,,,,,,,
21-04-2025,3,02:30 - 02:45,13650.30,6826.40,6157.70,6157.70,6194.14,,,,,,,,,,,,,,,,,,
21-04-2025,3,02:45 - 03:00,13325.60,6678.90,5947.50,5947.50,6009.53,,,,,,,,,,,,,,,,,,
21-04-2025,4,03:00 - 03:15,12734.90,6789.90,5660.90,5660.90,5000.87,,,,,,,,,,,,,,,,,,
21-04-2025,4,03:15 - 03:30,12547.40,6888.60,5730.90,5730.90,4999.99,,,,,,,,,,,,,,,,,,
21-04-2025,4,03:30 - 03:45,12058.00,6900.30,5368.20,5368.20,4999.33,,,,,,,,,,,,,,,,,,
21-04-2025,4,03:45 - 04:00,12089.10,6968.00,5435.70,5435.70,4999.32,,,,,,,,,,,,,,,,,,
21-04-2025,5,04:00 - 04:15,12053.60,7068.80,5337.40,5337.40,4899.94,,,,,,,,,,,,,,,,,,
21-04-2025,5,04:15 - 04:30,12025.90,7050.90,5311.10,5311.10,4899.92,,,,,,,,,,,,,,,,,,
21-04-2025,5,04:30 - 04:45,12141.80,6935.70,5315.60,5315.60,4999.16,,,,,,,,,,,,,,,,,,
21-04-2025,5,04:45 - 05:00,12341.20,6959.80,5522.59,5522.59,4999.50,,,,,,,,,,,,,,,,,,
21-04-2025,6,05:00 - 05:15,13339.10,7229.30,6127.60,6127.60,5250.37,,,,,,,,,,,,,,,,,,
21-04-2025,6,05:15 - 05:30,13998.70,7212.70,6243.32,6243.32,5999.11,,,,,,,,,,,,,,,,,,
21-04-2025,6,05:30 - 05:45,14011.90,7178.70,6161.14,6161.14,5993.57,,,,,,,,,,,,,,,,,,
21-04-2025,6,05:45 - 06:00,14764.00,7204.40,6311.90,6311.90,6000.85,,,,,,,,,,,,,,,,,,
21-04-2025,7,06:00 - 06:15,15629.00,8237.00,7399.40,7399.40,6300.06,,,,,,,,,,,,,,,,,,
21-04-2025,7,06:15 - 06:30,16637.60,8582.90,7695.30,7695.30,6300.26,,,,,,,,,,,,,,,,,,
21-04-2025,7,06:30 - 06:45,16557.50,9690.60,8582.00,8582.00,5730.54,,,,,,,,,,,,,,,,,,
21-04-2025,7,06:45 - 07:00,15940.70,10579.70,8996.89,8996.89,4999.79,,,,,,,,,,,,,,,,,,
21-04-2025,8,07:00 - 07:15,14241.40,12270.90,8043.10,8043.10,4002.67,,,,,,,,,,,,,,,,,,
21-04-2025,8,07:15 - 07:30,13133.60,13922.60,7225.20,7225.20,3698.25,,,,,,,,,,,,,,,,,,
21-04-2025,8,07:30 - 07:45,12059.30,15929.80,6814.90,6814.90,3422.01,,,,,,,,,,,,,,,,,,
21-04-2025,8,07:45 - 08:00,11175.00,18075.20,6816.71,6816.71,3200.82,,,,,,,,,,,,,,,,,,
21-04-2025,9,08:00 - 08:15,10082.00,21494.90,7332.60,7332.60,2934.69,,,,,,,,,,,,,,,,,,
21-04-2025,9,08:15 - 08:30,9655.10,23342.20,6759.60,6759.60,2820.89,,,,,,,,,,,,,,,,,,
21-04-2025,9,08:30 - 08:45,9395.00,25007.40,6562.70,6562.70,2569.33,,,,,,,,,,,,,,,,,,
21-04-2025,9,08:45 - 09:00,9045.10,26733.90,6708.00,6708.00,2252.97,,,,,,,,,,,,,,,,,,
21-04-2025,10,09:00 - 09:15,9411.40,28269.00,7491.10,7491.10,2000.95,,,,,,,,,,,,,,,,,,
21-04-2025,10,09:15 - 09:30,9154.30,27593.90,7619.50,7619.50,1898.18,,,,,,,,,,,,,,,,,,
21-04-2025,10,09:30 - 09:45,9024.60,28325.60,7500.47,7500.47,1890.82,,,,,,,,,,,,,,,,,,
21-04-2025,10,09:45 - 10:00,8968.70,28308.40,7382.20,7382.20,1933.06,,,,,,,,,,,,,,,,,,
21-04-2025,11,10:00 - 10:15,8350.90,29737.70,6725.77,6725.77,1750.19,,,,,,,,,,,,,,,,,,
21-04-2025,11,10:15 - 10:30,8409.70,30081.90,6440.90,6440.90,1750.61,,,,,,,,,,,,,,,,,,
21-04-2025,11,10:30 - 10:45,8491.60,31524.40,6258.40,6258.40,1797.70,,,,,,,,,,,,,,,,,,
21-04-2025,11,10:45 - 11:00,8561.20,33004.80,6310.78,6310.78,1800.33,,,,,,,,,,,,,,,,,,
21-04-2025,12,11:00 - 11:15,9080.40,34548.00,6391.80,6391.80,1869.81,,,,,,,,,,,,,,,,,,
21-04-2025,12,11:15 - 11:30,9083.50,35278.80,6371.90,6371.90,1875.14,,,,,,,,,,,,,,,,,,
21-04-2025,12,11:30 - 11:45,9203.80,35399.20,6391.70,6391.70,1889.17,,,,,,,,,,,,,,,,,,
21-04-2025,12,11:45 - 12:00,9257.80,35765.90,6411.70,6411.70,1900.14,,,,,,,,,,,,,,,,,,
21-04-2025,13,12:00 - 12:15,9053.30,36140.90,6279.00,6279.00,1915.50,,,,,,,,,,,,,,,,,,
21-04-2025,13,12:15 - 12:30,9141.50,36335.90,6346.90,6346.90,1999.92,,,,,,,,,,,,,,,,,,
21-04-2025,13,12:30 - 12:45,9166.50,36393.80,6243.30,6243.30,2149.00,,,,,,,,,,,,,,,,,,
21-04-2025,13,12:45 - 13:00,9166.80,36372.30,6226.60,6226.60,2149.00,,,,,,,,,,,,,,,,,,
21-04-2025,14,13:00 - 13:15,9396.50,36728.60,6360.19,6360.19,2000.85,,,,,,,,,,,,,,,,,,
21-04-2025,14,13:15 - 13:30,9430.00,36762.10,6374.90,6374.90,2149.01,,,,,,,,,,,,,,,,,,
21-04-2025,14,13:30 - 13:45,9633.00,36293.00,6476.80,6476.80,2149.25,,,,,,,,,,,,,,,,,,
21-04-2025,14,13:45 - 14:00,9885.70,35629.80,6631.00,6631.00,2149.44,,,,,,,,,,,,,,,,,,
21-04-2025,15,14:00 - 14:15,9913.10,34821.50,6883.70,6883.70,2149.66,,,,,,,,,,,,,,,,,,
21-04-2025,15,14:15 - 14:30,10314.30,34420.20,7221.70,7221.70,2149.78,,,,,,,,,,,,,,,,,,
21-04-2025,15,14:30 - 14:45,10975.00,31822.40,7681.40,7681.40,2149.93,,,,,,,,,,,,,,,,,,
21-04-2025,15,14:45 - 15:00,11539.50,31186.30,8100.30,8100.30,2569.87,,,,,,,,,,,,,,,,,,
21-04-2025,16,15:00 - 15:15,12788.10,28971.80,8700.10,8700.10,2918.98,,,,,,,,,,,,,,,,,,
21-04-2025,16,15:15 - 15:30,13220.50,28581.30,8816.91,8816.91,3000.81,,,,,,,,,,,,,,,,,,
21-04-2025,16,15:30 - 15:45,14006.90,26566.70,8600.10,8600.10,3069.26,,,,,,,,,,,,,,,,,,
21-04-2025,16,15:45 - 16:00,14504.70,25980.30,8963.50,8963.50,3069.72,,,,,,,,,,,,,,,,,,
21-04-2025,17,16:00 - 16:15,15537.60,23055.20,9750.50,9750.50,3174.69,,,,,,,,,,,,,,,,,,
21-04-2025,17,16:15 - 16:30,16290.60,21603.00,9922.10,9922.10,3350.07,,,,,,,,,,,,,,,,,,
21-04-2025,17,16:30 - 16:45,16408.10,20698.00,9549.10,9549.10,3383.03,,,,,,,,,,,,,,,,,,
21-04-2025,17,16:45 - 17:00,16201.80,18672.10,9205.90,9205.90,3422.14,,,,,,,,,,,,,,,,,,
21-04-2025,18,17:00 - 17:15,15669.90,15879.50,8449.20,8449.20,3426.73,,,,,,,,,,,,,,,,,,
21-04-2025,18,17:15 - 17:30,15432.90,14009.00,7851.70,7851.70,3698.18,,,,,,,,,,,,,,,,,,
21-04-2025,18,17:30 - 17:45,15552.30,11489.80,7509.20,7509.20,4073.35,,,,,,,,,,,,,,,,,,
21-04-2025,18,17:45 - 18:00,15652.60,8514.00,6744.38,6744.38,5009.76,,,,,,,,,,,,,,,,,,
21-04-2025,19,18:00 - 18:15,14744.80,8107.90,6318.01,6318.01,4999.74,,,,,,,,,,,,,,,,,,
21-04-2025,19,18:15 - 18:30,14940.40,6597.10,5735.90,5735.90,7709.24,,,,,,,,,,,,,,,,,,
21-04-2025,19,18:30 - 18:45,15490.30,4181.80,4170.50,4170.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,19,18:45 - 19:00,16561.60,3886.80,3875.50,3875.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,20,19:00 - 19:15,19072.50,3121.80,3121.76,3121.76,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,20,19:15 - 19:30,19830.20,3113.50,3113.50,3113.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,20,19:30 - 19:45,20261.40,3133.80,3133.80,3133.80,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,20,19:45 - 20:00,20291.30,3171.30,3171.30,3171.30,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,21,20:00 - 20:15,20128.20,2938.90,2938.90,2938.90,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,21,20:15 - 20:30,19565.10,2981.30,2981.30,2981.30,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,21,20:30 - 20:45,19882.30,3010.20,3010.20,3010.20,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,21,20:45 - 21:00,20131.80,2926.90,2926.90,2926.90,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,22,21:00 - 21:15,20172.50,2888.80,2888.80,2888.80,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,22,21:15 - 21:30,20387.30,2943.30,2943.30,2943.30,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,22,21:30 - 21:45,21237.20,2880.50,2880.50,2880.50,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,22,21:45 - 22:00,21567.20,2868.30,2868.29,2868.29,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,23,22:00 - 22:15,22494.10,2511.90,2511.89,2511.89,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,23,22:15 - 22:30,22895.90,2517.30,2517.29,2517.29,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,23,22:30 - 22:45,24430.60,2432.40,2432.40,2432.40,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,23,22:45 - 23:00,24703.10,2400.90,2400.89,2400.89,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,24,23:00 - 23:15,24280.90,2396.30,2396.29,2396.29,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,24,23:15 - 23:30,24152.90,2562.40,2562.40,2562.40,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,24,23:30 - 23:45,23214.60,2589.80,2589.80,2589.80,10000.00,,,,,,,,,,,,,,,,,,
21-04-2025,24,23:45 - 24:00,22860.90,2613.30,2613.27,2613.27,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,1,00:00 - 00:15,27689.30,2045.40,2045.38,2045.38,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,1,00:15 - 00:30,26636.00,2155.90,2155.89,2155.89,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,1,00:30 - 00:45,21818.60,2262.50,2262.50,2262.50,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,1,00:45 - 01:00,21006.50,2368.60,2368.60,2368.60,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,2,01:00 - 01:15,19155.10,3037.60,3037.60,3037.60,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,2,01:15 - 01:30,18306.90,3063.40,3063.39,3063.39,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,2,01:30 - 01:45,17371.40,3436.30,3436.29,3436.29,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,2,01:45 - 02:00,17425.50,3432.70,3432.70,3432.70,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,3,02:00 - 02:15,17161.30,5408.80,5408.79,5408.79,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,3,02:15 - 02:30,17341.90,5432.70,5432.70,5432.70,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,3,02:30 - 02:45,16872.80,5470.20,5470.20,5470.20,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,3,02:45 - 03:00,16583.50,5509.30,5509.30,5509.30,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,4,03:00 - 03:15,15520.60,5553.60,5153.60,5153.60,9839.59,,,,,,,,,,,,,,,,,,
22-04-2025,4,03:15 - 03:30,15251.60,5585.10,5185.10,5185.10,9677.37,,,,,,,,,,,,,,,,,,
22-04-2025,4,03:30 - 03:45,15121.00,5596.30,5196.30,5196.30,9684.84,,,,,,,,,,,,,,,,,,
22-04-2025,4,03:45 - 04:00,15017.90,5633.00,5155.61,5155.61,9499.57,,,,,,,,,,,,,,,,,,
22-04-2025,5,04:00 - 04:15,14704.90,5388.10,4988.10,4988.10,9684.26,,,,,,,,,,,,,,,,,,
22-04-2025,5,04:15 - 04:30,14828.20,5413.10,5036.49,5036.49,9909.06,,,,,,,,,,,,,,,,,,
22-04-2025,5,04:30 - 04:45,14789.60,5189.70,5040.71,5040.71,9909.63,,,,,,,,,,,,,,,,,,
22-04-2025,5,04:45 - 05:00,14759.30,5270.80,4791.23,4791.23,9499.56,,,,,,,,,,,,,,,,,,
22-04-2025,6,05:00 - 05:15,16633.30,5532.60,5532.60,5532.60,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,6,05:15 - 05:30,16825.30,5584.50,5527.34,5527.34,9909.86,,,,,,,,,,,,,,,,,,
22-04-2025,6,05:30 - 05:45,17026.20,5754.60,5576.90,5576.90,9909.56,,,,,,,,,,,,,,,,,,
22-04-2025,6,05:45 - 06:00,17165.70,6090.40,5540.00,5540.00,8985.90,,,,,,,,,,,,,,,,,,
22-04-2025,7,06:00 - 06:15,17742.30,6327.80,5818.08,5818.08,9499.21,,,,,,,,,,,,,,,,,,
22-04-2025,7,06:15 - 06:30,18189.90,6651.90,6074.50,6074.50,8600.07,,,,,,,,,,,,,,,,,,
22-04-2025,7,06:30 - 06:45,17649.30,7231.70,6464.20,6464.20,7000.66,,,,,,,,,,,,,,,,,,
22-04-2025,7,06:45 - 07:00,16718.00,7755.00,6853.40,6853.40,6000.26,,,,,,,,,,,,,,,,,,
22-04-2025,8,07:00 - 07:15,15782.00,10161.70,7353.79,7353.79,4649.06,,,,,,,,,,,,,,,,,,
22-04-2025,8,07:15 - 07:30,14872.20,11314.30,7262.40,7262.40,4081.84,,,,,,,,,,,,,,,,,,
22-04-2025,8,07:30 - 07:45,13469.20,13294.70,6893.80,6893.80,3877.20,,,,,,,,,,,,,,,,,,
22-04-2025,8,07:45 - 08:00,12539.10,15213.20,6692.30,6692.30,3479.42,,,,,,,,,,,,,,,,,,
22-04-2025,9,08:00 - 08:15,12102.30,19941.90,7266.31,7266.31,3020.70,,,,,,,,,,,,,,,,,,
22-04-2025,9,08:15 - 08:30,11999.90,21532.40,7256.00,7256.00,2989.04,,,,,,,,,,,,,,,,,,
22-04-2025,9,08:30 - 08:45,11800.30,22624.70,7155.96,7155.96,3020.19,,,,,,,,,,,,,,,,,,
22-04-2025,9,08:45 - 09:00,11666.00,24010.60,7419.70,7419.70,2960.74,,,,,,,,,,,,,,,,,,
22-04-2025,10,09:00 - 09:15,12026.70,25365.80,7491.90,7491.90,2902.65,,,,,,,,,,,,,,,,,,
22-04-2025,10,09:15 - 09:30,11755.80,25834.00,7324.60,7324.60,2902.40,,,,,,,,,,,,,,,,,,
22-04-2025,10,09:30 - 09:45,11606.60,26888.10,7015.30,7015.30,2810.79,,,,,,,,,,,,,,,,,,
22-04-2025,10,09:45 - 10:00,11670.40,27437.20,6939.30,6939.30,2849.24,,,,,,,,,,,,,,,,,,
22-04-2025,11,10:00 - 10:15,11086.70,28636.50,6430.80,6430.80,2395.52,,,,,,,,,,,,,,,,,,
22-04-2025,11,10:15 - 10:30,11131.00,28852.00,6475.70,6475.70,2395.89,,,,,,,,,,,,,,,,,,
22-04-2025,11,10:30 - 10:45,11420.20,29957.20,6623.40,6623.40,2396.72,,,,,,,,,,,,,,,,,,
22-04-2025,11,10:45 - 11:00,11579.10,31219.70,6698.00,6698.00,2395.98,,,,,,,,,,,,,,,,,,
22-04-2025,12,11:00 - 11:15,11811.70,32604.00,6786.10,6786.10,2396.05,,,,,,,,,,,,,,,,,,
22-04-2025,12,11:15 - 11:30,11944.00,33176.30,6844.95,6844.95,2375.65,,,,,,,,,,,,,,,,,,
22-04-2025,12,11:30 - 11:45,12316.90,33308.60,7200.40,7200.40,2396.09,,,,,,,,,,,,,,,,,,
22-04-2025,12,11:45 - 12:00,12382.40,33102.30,7246.50,7246.50,2395.47,,,,,,,,,,,,,,,,,,
22-04-2025,13,12:00 - 12:15,12391.20,33108.80,7283.93,7283.93,2375.90,,,,,,,,,,,,,,,,,,
22-04-2025,13,12:15 - 12:30,12549.80,33377.20,7440.50,7440.50,2395.57,,,,,,,,,,,,,,,,,,
22-04-2025,13,12:30 - 12:45,12747.80,33805.80,7434.74,7434.74,2375.12,,,,,,,,,,,,,,,,,,
22-04-2025,13,12:45 - 13:00,12806.60,33996.50,7516.40,7516.40,2268.98,,,,,,,,,,,,,,,,,,
22-04-2025,14,13:00 - 13:15,12596.80,34786.30,7418.00,7418.00,2268.23,,,,,,,,,,,,,,,,,,
22-04-2025,14,13:15 - 13:30,12292.30,35003.00,7506.30,7506.30,1999.94,,,,,,,,,,,,,,,,,,
22-04-2025,14,13:30 - 13:45,12497.90,34683.10,7522.70,7522.70,2089.74,,,,,,,,,,,,,,,,,,
22-04-2025,14,13:45 - 14:00,12891.70,34370.60,7806.50,7806.50,2268.69,,,,,,,,,,,,,,,,,,
22-04-2025,15,14:00 - 14:15,13210.50,33525.50,8149.60,8149.60,2396.54,,,,,,,,,,,,,,,,,,
22-04-2025,15,14:15 - 14:30,14025.80,32896.80,8570.60,8570.60,2690.16,,,,,,,,,,,,,,,,,,
22-04-2025,15,14:30 - 14:45,14762.50,29985.10,8920.40,8920.40,2849.61,,,,,,,,,,,,,,,,,,
22-04-2025,15,14:45 - 15:00,15637.40,29699.40,9603.80,9603.80,2902.84,,,,,,,,,,,,,,,,,,
22-04-2025,16,15:00 - 15:15,17432.30,28255.50,9886.10,9886.10,3069.95,,,,,,,,,,,,,,,,,,
22-04-2025,16,15:15 - 15:30,18179.60,27619.50,10432.70,10432.70,3174.41,,,,,,,,,,,,,,,,,,
22-04-2025,16,15:30 - 15:45,18723.90,25939.70,10446.59,10446.59,3200.61,,,,,,,,,,,,,,,,,,
22-04-2025,16,15:45 - 16:00,19068.80,24950.30,10558.30,10558.30,3269.29,,,,,,,,,,,,,,,,,,
22-04-2025,17,16:00 - 16:15,19078.10,22860.20,10302.80,10302.80,3293.98,,,,,,,,,,,,,,,,,,
22-04-2025,17,16:15 - 16:30,19345.10,21488.80,10088.42,10088.42,3422.61,,,,,,,,,,,,,,,,,,
22-04-2025,17,16:30 - 16:45,19808.80,20372.60,10210.57,10210.57,3451.30,,,,,,,,,,,,,,,,,,
22-04-2025,17,16:45 - 17:00,19774.50,18207.20,9883.37,9883.37,3545.40,,,,,,,,,,,,,,,,,,
22-04-2025,18,17:00 - 17:15,18598.00,15247.60,8564.31,8564.31,3576.70,,,,,,,,,,,,,,,,,,
22-04-2025,18,17:15 - 17:30,18529.00,12874.20,8229.58,8229.58,3930.32,,,,,,,,,,,,,,,,,,
22-04-2025,18,17:30 - 17:45,18531.30,10790.90,7813.00,7813.00,4289.23,,,,,,,,,,,,,,,,,,
22-04-2025,18,17:45 - 18:00,18703.80,8711.50,7296.20,7296.20,5299.03,,,,,,,,,,,,,,,,,,
22-04-2025,19,18:00 - 18:15,17961.90,7318.30,6583.20,6583.20,8009.31,,,,,,,,,,,,,,,,,,
22-04-2025,19,18:15 - 18:30,19119.00,6523.20,6507.50,6507.50,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,19,18:30 - 18:45,22578.10,4205.50,4205.39,4205.39,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,19,18:45 - 19:00,24699.30,3439.40,3439.38,3439.38,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,20,19:00 - 19:15,30551.50,2737.00,2736.99,2736.99,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,20,19:15 - 19:30,32062.10,2722.20,2722.20,2722.20,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,20,19:30 - 19:45,34473.50,2447.30,2447.28,2447.28,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,20,19:45 - 20:00,34650.70,2456.80,2456.80,2456.80,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,21,20:00 - 20:15,33428.40,2492.50,2492.50,2492.50,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,21,20:15 - 20:30,33032.20,2490.00,2490.00,2490.00,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,21,20:30 - 20:45,34770.40,2360.70,2360.69,2360.69,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,21,20:45 - 21:00,35332.10,2305.20,2305.19,2305.19,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,22,21:00 - 21:15,37439.40,2131.90,2131.90,2131.90,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,22,21:15 - 21:30,37319.90,2194.00,2194.00,2194.00,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,22,21:30 - 21:45,37354.80,2317.60,2317.60,2317.60,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,22,21:45 - 22:00,37780.50,2319.00,2318.97,2318.97,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,23,22:00 - 22:15,38624.80,1924.10,1924.10,1924.10,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,23,22:15 - 22:30,40213.00,1930.40,1930.39,1930.39,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,23,22:30 - 22:45,43140.00,1837.00,1837.00,1837.00,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,23,22:45 - 23:00,43860.30,1786.70,1786.68,1786.68,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,24,23:00 - 23:15,42461.00,1767.00,1766.97,1766.97,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,24,23:15 - 23:30,39695.40,1777.60,1777.59,1777.59,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,24,23:30 - 23:45,38798.30,1784.30,1784.30,1784.30,10000.00,,,,,,,,,,,,,,,,,,
22-04-2025,24,23:45 - 24:00,37900.90,1791.80,1791.79,1791.79,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,1,00:00 - 00:15,33444.30,844.50,844.47,844.47,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,1,00:15 - 00:30,33042.60,851.70,851.68,851.68,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,1,00:30 - 00:45,28507.90,854.20,854.20,854.20,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,1,00:45 - 01:00,27764.40,853.80,853.79,853.79,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,2,01:00 - 01:15,26102.00,1584.30,1089.28,1089.28,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,2,01:15 - 01:30,25653.60,1607.10,1112.10,1112.10,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,2,01:30 - 01:45,24731.70,1629.40,1134.39,1134.39,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,2,01:45 - 02:00,24391.60,1654.80,1159.80,1159.80,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,3,02:00 - 02:15,21890.10,1940.10,1445.10,1445.10,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,3,02:15 - 02:30,21168.10,1959.60,1464.60,1464.60,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,3,02:30 - 02:45,20349.60,1994.60,1499.60,1499.60,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,3,02:45 - 03:00,20217.80,2035.80,1540.80,1540.80,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,4,03:00 - 03:15,20894.00,3131.20,2636.20,2636.20,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,4,03:15 - 03:30,20574.60,3155.50,2660.50,2660.50,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,4,03:30 - 03:45,20325.60,3105.70,2610.70,2610.70,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,4,03:45 - 04:00,20206.60,3149.70,2654.70,2654.70,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,5,04:00 - 04:15,19494.60,3123.20,2628.20,2628.20,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,5,04:15 - 04:30,19502.20,3156.30,2661.30,2661.30,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,5,04:30 - 04:45,19577.40,3084.10,2589.09,2589.09,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,5,04:45 - 05:00,19120.10,3220.50,2725.50,2725.50,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,6,05:00 - 05:15,20220.30,3755.70,3359.70,3359.70,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,6,05:15 - 05:30,20093.60,3842.10,3446.10,3446.10,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,6,05:30 - 05:45,19847.30,3729.30,3432.30,3432.30,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,6,05:45 - 06:00,20290.50,3737.60,3440.60,3440.60,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,7,06:00 - 06:15,20883.40,3964.00,3766.00,3766.00,10000.00,,,,,,,,,,,,,,,,,,
23-04-2025,7,06:15 - 06:30,21246.20,4083.50,3885.49,3885.49,10000.00,,,,,,,,,,,,,,,,,,
